Effective Date,Approved,Update Comment,Varh,Whe,Whr,Tipo,Modified On,Modified By,Approved On,Approved By,Created On,Created By
18/01/2025 600 CST.MX,true, ,"260,957.32","643,020.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 700 CST.MX,true, ,"153,178.69","506,671.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 800 CST.MX,true, ,"28,452.05","235,706.41",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 900 CST.MX,true, ,"60,495.28","234,173.02",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1000 CST.MX,true, ,"99,649.21","274,386.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1100 CST.MX,true, ,"62,977.12","242,358.94",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1200 CST.MX,true, ,"54,854.59","221,635.11",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1300 CST.MX,true, ,"79,955.57","272,586.36",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1400 CST.MX,true, ,"57,898.02","239,176.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1500 CST.MX,true, ,"15,236.05","171,912.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1600 CST.MX,true, ,243.343,"109,244.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1700 CST.MX,true, ,18.167,"106,105.84",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1800 CST.MX,true, ,72.205,"106,920.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 1900 CST.MX,true, ,64.265,"114,493.15",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 2000 CST.MX,true, ,151.778,"129,740.24",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 2100 CST.MX,true, ,104.883,"126,326.13",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 2200 CST.MX,true, ,29.898,"120,504.75",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 2300 CST.MX,true, ,36.569,"128,747.94",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
18/01/2025 2400 CST.MX,true, ,3.394,"136,392.80",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 100 CST.MX,true, ,15.373,"120,827.45",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 200 CST.MX,true, ,6.245,"112,703.59",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 300 CST.MX,true, ,0,"114,518.52",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 400 CST.MX,true, ,0,"107,137.94",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 500 CST.MX,true, ,0,"102,980.21",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 600 CST.MX,true, ,56.572,"107,711.16",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 700 CST.MX,true, ,"2,607.34","113,869.44",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 800 CST.MX,true, ,"8,641.62","101,238.60",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 900 CST.MX,true, ,"14,121.61","114,189.33",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1000 CST.MX,true, ,"10,410.69","115,721.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1100 CST.MX,true, ,"22,695.49","125,594.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1200 CST.MX,true, ,"20,194.45","129,717.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1300 CST.MX,true, ,"21,470.65","146,946.10",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1400 CST.MX,true, ,"13,185.51","131,432.04",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1500 CST.MX,true, ,0,"79,325.33",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1600 CST.MX,true, ,0,"78,551.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1700 CST.MX,true, ,1.08,"78,563.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1800 CST.MX,true, ,4.241,"80,722.15",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 1900 CST.MX,true, ,603.234,"94,574.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 2000 CST.MX,true, ,9.24,"95,229.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 2100 CST.MX,true, ,22.566,"94,727.26",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 2200 CST.MX,true, ,13.998,"88,751.12",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 2300 CST.MX,true, ,8.268,"86,581.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
19/01/2025 2400 CST.MX,true, ,2.64,"85,798.44",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 100 CST.MX,true, ,5.051,"86,064.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 200 CST.MX,true, ,4.914,"85,453.53",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 300 CST.MX,true, ,3.022,"84,633.44",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 400 CST.MX,true, ,1.727,"84,830.68",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 500 CST.MX,true, ,2.812,"84,404.78",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 600 CST.MX,true, ,"1,137.18","95,318.43",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 700 CST.MX,true, ,"30,260.27","164,419.67",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 800 CST.MX,true, ,"123,349.55","370,322.48",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 900 CST.MX,true, ,"323,012.92","711,705.36",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1000 CST.MX,true, ,"305,038.70","726,348.07",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1100 CST.MX,true, ,"295,942.44","702,837.27",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1200 CST.MX,true, ,"345,368.05","766,016.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1300 CST.MX,true, ,"316,749.60","682,867.16",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1400 CST.MX,true, ,"306,699.43","665,909.04",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1500 CST.MX,true, ,"295,036.59","663,408.50",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1600 CST.MX,true, ,"338,019.60","733,729.59",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1700 CST.MX,true, ,"220,748.41","618,048.34",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1800 CST.MX,true, ,"288,952.44","654,972.50",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 1900 CST.MX,true, ,"238,171.36","633,932.28",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 2000 CST.MX,true, ,"297,051.53","686,422.23",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 2100 CST.MX,true, ,"234,944.19","597,813.90",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 2200 CST.MX,true, ,"312,131.38","688,052.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 2300 CST.MX,true, ,"170,113.12","547,035.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
20/01/2025 2400 CST.MX,true, ,"266,304.19","663,050.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 100 CST.MX,true, ,"207,641.33","571,773.00",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 200 CST.MX,true, ,"247,056.69","660,707.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 300 CST.MX,true, ,"158,276.08","544,108.68",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 400 CST.MX,true, ,"268,092.38","717,399.85",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 500 CST.MX,true, ,"148,794.59","572,532.04",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 600 CST.MX,true, ,"232,793.51","623,774.59",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 700 CST.MX,true, ,"212,449.14","605,710.59",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 800 CST.MX,true, ,"232,096.93","539,370.33",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 900 CST.MX,true, ,"342,469.06","743,262.19",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1000 CST.MX,true, ,"294,585.59","667,894.37",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1100 CST.MX,true, ,"284,809.81","700,556.54",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1200 CST.MX,true, ,"379,853.57","781,394.78",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1300 CST.MX,true, ,"432,303.45","884,962.45",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1400 CST.MX,true, ,"325,129.94","707,714.82",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1500 CST.MX,true, ,"401,883.30","806,093.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1600 CST.MX,true, ,"365,103.18","757,281.56",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1700 CST.MX,true, ,"391,539.30","836,630.63",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1800 CST.MX,true, ,"296,407.98","687,105.06",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 1900 CST.MX,true, ,"292,627.13","675,869.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 2000 CST.MX,true, ,"328,842.22","726,350.45",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 2100 CST.MX,true, ,"162,654.55","533,646.23",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 2200 CST.MX,true, ,"343,417.43","733,985.95",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 2300 CST.MX,true, ,"308,668.17","761,647.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
21/01/2025 2400 CST.MX,true, ,"203,789.79","608,225.56",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 100 CST.MX,true, ,"367,129.46","752,116.23",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 200 CST.MX,true, ,"282,823.49","673,790.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 300 CST.MX,true, ,"351,552.08","748,418.03",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 400 CST.MX,true, ,"299,458.13","689,983.35",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 500 CST.MX,true, ,"289,531.02","633,002.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 600 CST.MX,true, ,"271,510.02","682,778.88",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 700 CST.MX,true, ,"239,682.64","591,373.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 800 CST.MX,true, ,"211,923.92","557,135.29",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 900 CST.MX,true, ,"366,787.84","790,623.37",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1000 CST.MX,true, ,"379,226.67","829,505.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1100 CST.MX,true, ,"387,009.20","806,796.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1200 CST.MX,true, ,"335,710.20","736,037.80",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1300 CST.MX,true, ,"452,651.40","855,844.44",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1400 CST.MX,true, ,"255,915.95","619,051.54",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1500 CST.MX,true, ,"405,190.19","805,059.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1600 CST.MX,true, ,"352,213.16","774,377.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1700 CST.MX,true, ,"420,737.66","842,350.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1800 CST.MX,true, ,"313,048.93","663,768.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 1900 CST.MX,true, ,"311,943.08","680,123.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 2000 CST.MX,true, ,"411,910.94","773,967.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 2100 CST.MX,true, ,"322,239.82","702,904.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 2200 CST.MX,true, ,"276,673.58","664,463.98",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 2300 CST.MX,true, ,"375,726.19","798,012.08",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
22/01/2025 2400 CST.MX,true, ,"234,655.70","673,127.16",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 100 CST.MX,true, ,"372,479.43","770,101.31",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 200 CST.MX,true, ,"278,489.75","688,932.27",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 300 CST.MX,true, ,"255,931.74","648,751.51",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 400 CST.MX,true, ,"307,952.30","807,828.80",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 500 CST.MX,true, ,"301,075.42","757,018.34",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 600 CST.MX,true, ,"217,778.77","679,475.85",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 700 CST.MX,true, ,"337,805.70","731,355.35",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 800 CST.MX,true, ,"186,492.94","525,894.63",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 900 CST.MX,true, ,"327,808.68","694,013.26",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1000 CST.MX,true, ,"481,842.47","871,761.43",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1100 CST.MX,true, ,"152,450.60","464,044.47",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1200 CST.MX,true, ,"124,440.91","361,392.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1300 CST.MX,true, ,"254,577.21","448,042.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1400 CST.MX,true, ,"228,131.12","476,775.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1500 CST.MX,true, ,"146,986.95","389,567.11",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1600 CST.MX,true, ,"144,079.91","379,424.61",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1700 CST.MX,true, ,"111,347.68","360,792.66",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1800 CST.MX,true, ,"94,896.34","354,999.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 1900 CST.MX,true, ,"64,776.32","289,446.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 2000 CST.MX,true, ,"232,720.22","463,958.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 2100 CST.MX,true, ,"133,912.51","393,177.52",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 2200 CST.MX,true, ,"207,265.61","467,677.39",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 2300 CST.MX,true, ,"106,736.38","393,077.36",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
23/01/2025 2400 CST.MX,true, ,"222,443.15","524,422.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
