Unit,Date,Hour,TimeZ,Edition,EneMEM,EneAA,EneContr,EneVend,AjusTbfin,Desv,COpe,PnTec,PeRed,SConex,COpeCeCar,COpeCeGen,GaSuf,GaRegCe,TranCar,TranGen,Dist,DistGen,PotMEM,PotAA,PotContr,CongMEM,CongContr,CEL,CELA,EnerRel,Reliq,ServInter,CarFijo,GDO,EPCSA,OCargAbon,ServAmm,Ajuste
BELDENS_1,14/01/2025,200,CST.MX,MXN,0,0,3503.817109,0,0,0,0,0,0,0,32.25732602,12.9262885,0,0,891.4511796,546.9932611,667.3137634,866.200788,0,0,1868.562105,0,0,89.55141763,0,0,0,0,0,0,0,0,322.2283819,0
BELDENS_1,14/01/2025,300,CST.MX,MXN,0,0,3425.203454,0,0,0,0,0,0,0,31.53358211,12.63626686,0,0,871.4500684,534.7206058,667.3137634,846.7662091,0,0,1868.562105,0,0,87.54219053,0,0,0,0,0,0,0,0,314.9986807,0
BELDENS_1,14/01/2025,400,CST.MX,MXN,0,0,3339.390446,0,0,0,0,0,0,0,30.74355851,12.31968535,0,0,849.6172772,521.3240341,667.3137634,825.5518326,0,0,1868.562105,0,0,85.34896061,0,0,0,0,0,0,0,0,307.1068913,0
BELDENS_1,14/01/2025,500,CST.MX,MXN,0,0,3476.091551,0,0,0,0,0,0,0,32.00207515,12.82400332,0,0,884.3971638,542.6649264,667.3137634,859.3465775,0,0,1868.562105,0,0,88.84280102,0,0,0,0,0,0,0,0,319.6786022,0
BELDENS_1,14/01/2025,600,CST.MX,MXN,0,0,3497.169921,0,0,0,0,0,0,0,32.19612976,12.90176568,0,0,889.759983,545.9555452,667.3137634,864.5574946,0,0,1868.562105,0,0,89.38152717,0,0,0,0,0,0,0,0,321.6170736,0
BELDENS_1,14/01/2025,700,CST.MX,MXN,0,0,3590.37269,0,0,0,0,0,0,0,33.05418598,13.2456095,0,0,913.4728981,560.5057584,667.3137634,887.5987404,0,0,1868.562105,0,0,91.76362639,0,0,0,0,0,0,0,0,330.1884619,0
BELDENS_1,14/01/2025,800,CST.MX,MXN,0,0,3628.07548,0,0,0,0,0,0,0,33.40129063,13.38470271,0,0,923.06535,566.3916741,667.3137634,896.9194857,0,0,1868.562105,0,0,92.72724356,0,0,0,0,0,0,0,0,333.6557973,0
BELDENS_1,14/01/2025,900,CST.MX,MXN,0,0,3462.04148,0,0,0,0,0,0,0,31.87272544,12.77216977,0,0,880.8225044,540.4715201,667.3137634,855.8731704,0,0,1868.562105,0,0,88.48370584,0,0,0,0,0,0,0,0,318.386488,0
BELDENS_1,14/01/2025,1000,CST.MX,MXN,0,0,3456.066796,0,0,0,0,0,0,0,31.81772048,12.75012795,0,0,879.3024082,539.5387911,667.3137634,854.3961311,0,0,1868.562105,0,0,88.3310034,0,0,0,0,0,0,0,0,317.8370265,0
BELDENS_1,14/01/2025,1100,CST.MX,MXN,0,0,3421.016504,0,0,0,0,0,0,0,31.49503563,12.62082035,0,0,870.3848127,534.0669663,667.3137634,845.7311268,0,0,1868.562105,0,0,87.43517944,0,0,0,0,0,0,0,0,314.613628,0
BELDENS_1,14/01/2025,1200,CST.MX,MXN,0,0,3321.80109,0,0,0,0,0,0,0,30.58162495,12.25479466,0,0,845.1421428,518.5780976,667.3137634,821.2034566,0,0,1868.562105,0,0,84.89940752,0,0,0,0,0,0,0,0,305.4892869,0
BELDENS_1,14/01/2025,1300,CST.MX,MXN,0,0,3307.650179,0,0,0,0,0,0,0,30.45134688,12.2025891,0,0,841.5418277,516.368949,667.3137634,817.7051206,0,0,1868.562105,0,0,84.53773509,0,0,0,0,0,0,0,0,304.1878991,0
BELDENS_1,14/01/2025,1400,CST.MX,MXN,0,0,3243.612365,0,0,0,0,0,0,0,29.86179309,11.96634068,0,0,825.2491437,506.3717797,667.3137634,801.8739275,0,0,1868.562105,0,0,82.90104091,0,0,0,0,0,0,0,0,298.2986644,0
BELDENS_1,14/01/2025,1500,CST.MX,MXN,0,0,3245.895617,0,0,0,0,0,0,0,29.88281348,11.97476405,0,0,825.8300551,506.7282262,667.3137634,802.4383845,0,0,1868.562105,0,0,82.95939682,0,0,0,0,0,0,0,0,298.5086435,0
BELDENS_1,14/01/2025,1600,CST.MX,MXN,0,0,3364.726575,0,0,0,0,0,0,0,30.97681149,12.41315544,0,0,856.0633677,525.2793467,667.3137634,831.8153373,0,0,1868.562105,0,0,85.99650762,0,0,0,0,0,0,0,0,309.4369272,0
BELDENS_1,14/01/2025,1700,CST.MX,MXN,0,0,3548.002558,0,0,0,0,0,0,0,32.66411221,13.08929753,0,0,902.6929679,553.8912075,667.3137634,877.1241521,0,0,1868.562105,0,0,90.68072016,0,0,0,0,0,0,0,0,326.2918947,0
BELDENS_1,14/01/2025,1800,CST.MX,MXN,0,0,3702.276485,0,0,0,0,0,0,0,34.08441019,13.65844519,0,0,941.9437821,577.975455,667.3137634,915.2631854,0,0,1868.562105,0,0,94.62369106,0,0,0,0,0,0,0,0,340.4796894,0
BELDENS_1,14/01/2025,1900,CST.MX,MXN,0,0,3724.216876,0,0,0,0,0,0,0,34.28640086,13.73938772,0,0,947.5259192,581.400647,667.3137634,920.6872083,0,0,1868.562105,0,0,95.18444896,0,0,0,0,0,0,0,0,342.4974365,0
BELDENS_1,14/01/2025,2000,CST.MX,MXN,0,0,3574.546599,0,0,0,0,0,0,0,32.90848564,13.18722386,0,0,909.4463789,558.0350915,667.3137634,883.6862725,0,0,1868.562105,0,0,91.35913929,0,0,0,0,0,0,0,0,328.7330162,0
BELDENS_1,14/01/2025,2100,CST.MX,MXN,0,0,3562.39637,0,0,0,0,0,0,0,32.79662652,13.14239921,0,0,906.3550828,556.1382764,667.3137634,880.6825375,0,0,1868.562105,0,0,91.04860075,0,0,0,0,0,0,0,0,327.615621,0
BELDENS_1,14/01/2025,2200,CST.MX,MXN,0,0,3591.24865,0,0,0,0,0,0,0,33.06225037,13.2488411,0,0,913.6957626,560.6425077,667.3137634,887.8152922,0,0,1868.562105,0,0,91.78601441,0,0,0,0,0,0,0,0,330.2690196,0
BELDENS_1,14/01/2025,2300,CST.MX,MXN,0,0,3562.311844,0,0,0,0,0,0,0,32.79584834,13.14208738,0,0,906.3335774,556.1250806,667.3137634,880.6616412,0,0,1868.562105,0,0,91.0464404,0,0,0,0,0,0,0,0,327.6078475,0
BELDENS_1,14/01/2025,2400,CST.MX,MXN,0,0,3601.31508,0,0,0,0,0,0,0,33.15492533,13.28597819,0,0,916.2568926,562.2140137,667.3137634,890.3038781,0,0,1868.562105,0,0,92.0432947,0,0,0,0,0,0,0,0,331.1947784,0
BELDENS_1,15/01/2025,100,CST.MX,MXN,0,0,3628.596949,0,0,0,0,0,0,0,33.40609145,13.38662651,0,0,923.1980236,566.4730825,667.3137634,897.0484013,0,0,1868.562105,0,0,92.74057139,0,0,0,0,0,0,0,0,333.7037542,0
BELDENS_1,15/01/2025,200,CST.MX,MXN,0,0,3596.303924,0,0,0,0,0,0,0,33.10879093,13.26749102,0,0,914.9819397,561.4317043,667.3137634,889.0650384,0,0,1868.562105,0,0,91.91521833,0,0,0,0,0,0,0,0,330.7339276,0
BELDENS_1,15/01/2025,300,CST.MX,MXN,0,0,3603.508838,0,0,0,0,0,0,0,33.17512181,13.29407141,0,0,916.8150346,562.5564889,667.3137634,890.8462107,0,0,1868.562105,0,0,92.09936329,0,0,0,0,0,0,0,0,331.3965272,0
BELDENS_1,15/01/2025,400,CST.MX,MXN,0,0,3414.447911,0,0,0,0,0,0,0,31.43456294,12.59658749,0,0,868.7136124,533.04152,667.3137634,844.1072633,0,0,1868.562105,0,0,87.26729773,0,0,0,0,0,0,0,0,314.0095477,0
BELDENS_1,15/01/2025,500,CST.MX,MXN,0,0,3437.474541,0,0,0,0,0,0,0,31.64655388,12.68153737,0,0,874.5721135,536.6362885,667.3137634,849.7998221,0,0,1868.562105,0,0,87.85581799,0,0,0,0,0,0,0,0,316.1271906,0
BELDENS_1,15/01/2025,600,CST.MX,MXN,0,0,3537.42667,0,0,0,0,0,0,0,32.56674701,13.05028095,0,0,900.0022204,552.2401684,667.3137634,874.5096201,0,0,1868.562105,0,0,90.41041904,0,0,0,0,0,0,0,0,325.3192837,0
BELDENS_1,15/01/2025,700,CST.MX,MXN,0,0,3435.667603,0,0,0,0,0,0,0,31.6299186,12.67487122,0,0,874.1123872,536.3542011,667.3137634,849.3531176,0,0,1868.562105,0,0,87.80963583,0,0,0,0,0,0,0,0,315.9610157,0
BELDENS_1,15/01/2025,800,CST.MX,MXN,0,0,3550.469839,0,0,0,0,0,0,0,32.68682684,13.09839984,0,0,903.3207008,554.2763836,667.3137634,877.7341045,0,0,1868.562105,0,0,90.74377956,0,0,0,0,0,0,0,0,326.5187981,0
BELDENS_1,15/01/2025,900,CST.MX,MXN,0,0,3545.644122,0,0,0,0,0,0,0,32.64239965,13.08059679,0,0,902.0929279,553.5230238,667.3137634,876.5411083,0,0,1868.562105,0,0,90.62044268,0,0,0,0,0,0,0,0,326.0750012,0
BELDENS_1,15/01/2025,1000,CST.MX,MXN,0,0,3473.885041,0,0,0,0,0,0,0,31.98176127,12.81586306,0,0,883.8357771,542.3204603,667.3137634,858.8010921,0,0,1868.562105,0,0,88.78640648,0,0,0,0,0,0,0,0,319.4756806,0
BELDENS_1,15/01/2025,1100,CST.MX,MXN,0,0,3437.881899,0,0,0,0,0,0,0,31.65030416,12.6830402,0,0,874.6757547,536.6998827,667.3137634,849.9005277,0,0,1868.562105,0,0,87.86622934,0,0,0,0,0,0,0,0,316.1646533,0
BELDENS_1,15/01/2025,1200,CST.MX,MXN,0,0,3604.158802,0,0,0,0,0,0,0,33.18110559,13.29646925,0,0,916.9804002,562.657957,667.3137634,891.0068924,0,0,1868.562105,0,0,92.11597522,0,0,0,0,0,0,0,0,331.4563011,0
BELDENS_1,15/01/2025,1300,CST.MX,MXN,0,0,3624.238351,0,0,0,0,0,0,0,33.36596472,13.37054676,0,0,922.0890966,565.7926464,667.3137634,895.9708847,0,0,1868.562105,0,0,92.62917327,0,0,0,0,0,0,0,0,333.3029159,0
BELDENS_1,15/01/2025,1400,CST.MX,MXN,0,0,3443.258744,0,0,0,0,0,0,0,31.69980521,12.70287646,0,0,876.0437469,537.5392809,667.3137634,851.2297715,0,0,1868.562105,0,0,88.00365206,0,0,0,0,0,0,0,0,316.6591346,0
BELDENS_1,15/01/2025,1500,CST.MX,MXN,0,0,3473.238562,0,0,0,0,0,0,0,31.97580956,12.81347807,0,0,883.6712981,542.2195362,667.3137634,858.641272,0,0,1868.562105,0,0,88.76988361,0,0,0,0,0,0,0,0,319.4162272,0
BELDENS_1,15/01/2025,1600,CST.MX,MXN,0,0,3490.869885,0,0,0,0,0,0,0,32.13812949,12.87852357,0,0,888.1571098,544.9720242,667.3137634,863.0000228,0,0,1868.562105,0,0,89.22050929,0,0,0,0,0,0,0,0,321.037691,0
BELDENS_1,15/01/2025,1700,CST.MX,MXN,0,0,3737.164916,0,0,0,0,0,0,0,34.40560489,13.78715565,0,0,950.8201966,583.4220112,667.3137634,923.8881751,0,0,1868.562105,0,0,95.51537814,0,0,0,0,0,0,0,0,343.6882024,0
BELDENS_1,15/01/2025,1800,CST.MX,MXN,0,0,3670.576257,0,0,0,0,0,0,0,33.79256717,13.54149665,0,0,933.8785194,573.0266205,667.3137634,907.4263716,0,0,1868.562105,0,0,93.81348886,0,0,0,0,0,0,0,0,337.5643794,0
BELDENS_1,15/01/2025,1900,CST.MX,MXN,0,0,3606.239264,0,0,0,0,0,0,0,33.20025903,13.3041445,0,0,917.5097174,562.9827453,667.3137634,891.5212166,0,0,1868.562105,0,0,92.16914819,0,0,0,0,0,0,0,0,331.6476307,0
BELDENS_1,15/01/2025,2000,CST.MX,MXN,0,0,3564.206422,0,0,0,0,0,0,0,32.81329047,13.14907686,0,0,906.8156014,556.42085,667.3137634,881.1300119,0,0,1868.562105,0,0,91.0948625,0,0,0,0,0,0,0,0,327.7820823,0
BELDENS_1,15/01/2025,2100,CST.MX,MXN,0,0,3619.244841,0,0,0,0,0,0,0,33.31999278,13.3521247,0,0,920.8186336,565.0130919,667.3137634,894.7364076,0,0,1868.562105,0,0,92.50154792,0,0,0,0,0,0,0,0,332.843688,0
BELDENS_1,15/01/2025,2200,CST.MX,MXN,0,0,3453.230712,0,0,0,0,0,0,0,31.79161053,12.73966507,0,0,878.5808436,539.09604,667.3137634,853.6950048,0,0,1868.562105,0,0,88.25851807,0,0,0,0,0,0,0,0,317.5762062,0
BELDENS_1,15/01/2025,2300,CST.MX,MXN,0,0,3414.184545,0,0,0,0,0,0,0,31.4321383,12.59561588,0,0,868.6466059,533.000405,667.3137634,844.0421548,0,0,1868.562105,0,0,87.26056654,0,0,0,0,0,0,0,0,313.9853272,0
BELDENS_1,15/01/2025,2400,CST.MX,MXN,0,0,3574.635278,0,0,0,0,0,0,0,32.90930204,13.18755101,0,0,909.4689407,558.0489355,667.3137634,883.7081953,0,0,1868.562105,0,0,91.36140576,0,0,0,0,0,0,0,0,328.7411716,0
BELDENS_1,16/01/2025,100,CST.MX,MXN,0,0,3664.880066,0,0,0,0,0,0,0,33.7401261,13.52048225,0,0,932.4292781,572.137368,667.3137634,906.0181801,0,0,1868.562105,0,0,93.6679042,0,0,0,0,0,0,0,0,337.0405294,0
BELDENS_1,16/01/2025,200,CST.MX,MXN,0,0,3663.820742,0,0,0,0,0,0,0,33.73037361,13.51657419,0,0,932.1597619,571.9719932,667.3137634,905.756298,0,0,1868.562105,0,0,93.64082974,0,0,0,0,0,0,0,0,336.9431088,0
BELDENS_1,16/01/2025,300,CST.MX,MXN,0,0,3650.022099,0,0,0,0,0,0,0,33.60333863,13.46566822,0,0,928.6490717,569.8178384,667.3137634,902.3450483,0,0,1868.562105,0,0,93.28816065,0,0,0,0,0,0,0,0,335.6741172,0
BELDENS_1,16/01/2025,400,CST.MX,MXN,0,0,3625.885059,0,0,0,0,0,0,0,33.38112487,13.3766218,0,0,922.5080569,566.0497198,667.3137634,896.3779779,0,0,1868.562105,0,0,92.67126025,0,0,0,0,0,0,0,0,333.4543554,0
BELDENS_1,16/01/2025,500,CST.MX,MXN,0,0,3628.208498,0,0,0,0,0,0,0,33.40251524,13.38519344,0,0,923.0991928,566.41244,667.3137634,896.9523699,0,0,1868.562105,0,0,92.73064327,0,0,0,0,0,0,0,0,333.6680303,0
BELDENS_1,16/01/2025,600,CST.MX,MXN,0,0,3622.219875,0,0,0,0,0,0,0,33.34738194,13.3631002,0,0,921.5755501,565.4775349,667.3137634,895.4718845,0,0,1868.562105,0,0,92.57758456,0,0,0,0,0,0,0,0,333.1172869,0
BELDENS_1,16/01/2025,700,CST.MX,MXN,0,0,3649.419144,0,0,0,0,0,0,0,33.59778762,13.46344379,0,0,928.4956662,569.7237089,667.3137634,902.1959879,0,0,1868.562105,0,0,93.27275017,0,0,0,0,0,0,0,0,335.6186665,0
BELDENS_1,16/01/2025,800,CST.MX,MXN,0,0,3667.045499,0,0,0,0,0,0,0,33.76006181,13.52847097,0,0,932.9802139,572.4754215,667.3137634,906.5535107,0,0,1868.562105,0,0,93.72324888,0,0,0,0,0,0,0,0,337.2396734,0
BELDENS_1,16/01/2025,900,CST.MX,MXN,0,0,3508.147606,0,0,0,0,0,0,0,32.29719403,12.94226457,0,0,892.5529569,547.6693102,667.3137634,867.2713574,0,0,1868.562105,0,0,89.66209752,0,0,0,0,0,0,0,0,322.6266358,0
BELDENS_1,16/01/2025,1000,CST.MX,MXN,0,0,3373.672733,0,0,0,0,0,0,0,31.05917285,12.44615963,0,0,858.339475,526.6759631,667.3137634,834.0269737,0,0,1868.562105,0,0,86.22515573,0,0,0,0,0,0,0,0,310.2596603,0
BELDENS_1,16/01/2025,1100,CST.MX,MXN,0,0,3455.166664,0,0,0,0,0,0,0,31.80943355,12.74680718,0,0,879.073394,539.3982683,667.3137634,854.1736037,0,0,1868.562105,0,0,88.3079976,0,0,0,0,0,0,0,0,317.7542459,0
BELDENS_1,16/01/2025,1200,CST.MX,MXN,0,0,3645.988113,0,0,0,0,0,0,0,33.56620039,13.45078602,0,0,927.6227333,569.1880785,667.3137634,901.3477809,0,0,1868.562105,0,0,93.18505903,0,0,0,0,0,0,0,0,335.3031318,0
BELDENS_1,16/01/2025,1300,CST.MX,MXN,0,0,3650.796035,0,0,0,0,0,0,0,33.61046375,13.46852342,0,0,928.8459787,569.9386602,667.3137634,902.5363779,0,0,1868.562105,0,0,93.30794109,0,0,0,0,0,0,0,0,335.7452922,0
BELDENS_1,16/01/2025,1400,CST.MX,MXN,0,0,3416.385198,0,0,0,0,0,0,0,31.45239825,12.60373453,0,0,869.2065023,533.3439567,667.3137634,844.5861921,0,0,1868.562105,0,0,87.31681137,0,0,0,0,0,0,0,0,314.1877101,0
BELDENS_1,16/01/2025,1500,CST.MX,MXN,0,0,3379.071525,0,0,0,0,0,0,0,31.10887596,12.46607686,0,0,859.713051,527.5187875,667.3137634,835.3616432,0,0,1868.562105,0,0,86.36313938,0,0,0,0,0,0,0,0,310.7561599,0
BELDENS_1,16/01/2025,1600,CST.MX,MXN,0,0,3488.993028,0,0,0,0,0,0,0,32.12085051,12.87159947,0,0,887.6795943,544.6790214,667.3137634,862.536033,0,0,1868.562105,0,0,89.17254011,0,0,0,0,0,0,0,0,320.8650859,0
BELDENS_1,16/01/2025,1700,CST.MX,MXN,0,0,3695.56264,0,0,0,0,0,0,0,34.02260026,13.63367646,0,0,940.2356264,576.9273329,667.3137634,913.6034133,0,0,1868.562105,0,0,94.45209695,0,0,0,0,0,0,0,0,339.8622509,0
BELDENS_1,16/01/2025,1800,CST.MX,MXN,0,0,3628.60985,0,0,0,0,0,0,0,33.40621022,13.38667411,0,0,923.201306,566.4750965,667.3137634,897.0515907,0,0,1868.562105,0,0,92.74090112,0,0,0,0,0,0,0,0,333.7049407,0
BELDENS_1,16/01/2025,1900,CST.MX,MXN,0,0,3617.939723,0,0,0,0,0,0,0,33.30797742,13.34730985,0,0,920.4865818,564.8093454,667.3137634,894.4137612,0,0,1868.562105,0,0,92.4681914,0,0,0,0,0,0,0,0,332.7236629,0
BELDENS_1,16/01/2025,2000,CST.MX,MXN,0,0,3593.445522,0,0,0,0,0,0,0,33.08247551,13.2569458,0,0,914.2546969,560.9854691,667.3137634,888.3583947,0,0,1868.562105,0,0,91.84216259,0,0,0,0,0,0,0,0,330.4710548,0
BELDENS_1,16/01/2025,2100,CST.MX,MXN,0,0,3518.118165,0,0,0,0,0,0,0,32.38898638,12.97904798,0,0,895.0896952,549.2258495,667.3137634,869.7362425,0,0,1868.562105,0,0,89.91692752,0,0,0,0,0,0,0,0,323.5435779,0
BELDENS_1,16/01/2025,2200,CST.MX,MXN,0,0,3300.074313,0,0,0,0,0,0,0,30.38160089,12.1746402,0,0,839.6143541,515.1862538,667.3137634,815.8322427,0,0,1868.562105,0,0,84.34410924,0,0,0,0,0,0,0,0,303.4911849,0
BELDENS_1,16/01/2025,2300,CST.MX,MXN,0,0,3452.568811,0,0,0,0,0,0,0,31.78551684,12.73722318,0,0,878.4124408,538.9927083,667.3137634,853.531372,0,0,1868.562105,0,0,88.24160104,0,0,0,0,0,0,0,0,317.5153345,0
BELDENS_1,16/01/2025,2400,CST.MX,MXN,0,0,3551.984568,0,0,0,0,0,0,0,32.70077194,13.10398797,0,0,903.7060823,554.5128532,667.3137634,878.1085701,0,0,1868.562105,0,0,90.78249336,0,0,0,0,0,0,0,0,326.6581001,0
BELDENS_1,17/01/2025,100,CST.MX,MXN,0,0,3640.441474,0,0,0,0,0,0,0,33.51513615,13.43032335,0,0,926.2115415,568.3221731,667.3137634,899.9765612,0,0,1868.562105,0,0,93.04329667,0,0,0,0,0,0,0,0,334.7930354,0
BELDENS_1,17/01/2025,200,CST.MX,MXN,0,0,3406.642489,0,0,0,0,0,0,0,31.36270358,12.56779171,0,0,866.7277345,531.822988,667.3137634,842.1776355,0,0,1868.562105,0,0,87.06780483,0,0,0,0,0,0,0,0,313.2917223,0
BELDENS_1,17/01/2025,300,CST.MX,MXN,0,0,3467.006147,0,0,0,0,0,0,0,31.91843184,12.79048543,0,0,882.0856292,541.2465718,667.3137634,857.1005172,0,0,1868.562105,0,0,88.61059402,0,0,0,0,0,0,0,0,318.8430634,0
BELDENS_1,17/01/2025,400,CST.MX,MXN,0,0,3388.111404,0,0,0,0,0,0,0,31.19210014,12.4994268,0,0,862.0130029,528.930035,667.3137634,837.5964489,0,0,1868.562105,0,0,86.59418282,0,0,0,0,0,0,0,0,311.587512,0
BELDENS_1,17/01/2025,500,CST.MX,MXN,0,0,3392.727215,0,0,0,0,0,0,0,31.23459485,12.51645545,0,0,863.1873706,529.6506254,667.3137634,838.7375525,0,0,1868.562105,0,0,86.71215483,0,0,0,0,0,0,0,0,312.0120048,0
BELDENS_1,17/01/2025,600,CST.MX,MXN,0,0,3491.083944,0,0,0,0,0,0,0,32.14010019,12.87931328,0,0,888.2115714,545.0054418,667.3137634,863.0529418,0,0,1868.562105,0,0,89.22598028,0,0,0,0,0,0,0,0,321.057377,0
BELDENS_1,17/01/2025,700,CST.MX,MXN,0,0,3474.553615,0,0,0,0,0,0,0,31.98791639,12.81832956,0,0,884.0058777,542.4248338,667.3137634,858.9663746,0,0,1868.562105,0,0,88.80349407,0,0,0,0,0,0,0,0,319.537166,0
BELDENS_1,17/01/2025,800,CST.MX,MXN,0,0,3496.604113,0,0,0,0,0,0,0,32.19092074,12.8996783,0,0,889.6160285,545.8672149,667.3137634,864.4176177,0,0,1868.562105,0,0,89.36706611,0,0,0,0,0,0,0,0,321.5650391,0
BELDENS_1,17/01/2025,900,CST.MX,MXN,0,0,3470.73354,0,0,0,0,0,0,0,31.95274748,12.80423653,0,0,883.0339632,541.8284683,667.3137634,858.0219896,0,0,1868.562105,0,0,88.70585964,0,0,0,0,0,0,0,0,319.185853,0
BELDENS_1,17/01/2025,1000,CST.MX,MXN,0,0,3483.460773,0,0,0,0,0,0,0,32.0699187,12.85118986,0,0,886.2720623,543.8153616,667.3137634,861.1683694,0,0,1868.562105,0,0,89.03114539,0,0,0,0,0,0,0,0,320.3563124,0
BELDENS_1,17/01/2025,1100,CST.MX,MXN,0,0,3434.731955,0,0,0,0,0,0,0,31.62130471,12.67141942,0,0,873.8743369,536.2081338,667.3137634,849.1218101,0,0,1868.562105,0,0,87.7857223,0,0,0,0,0,0,0,0,315.8749688,0
BELDENS_1,17/01/2025,1200,CST.MX,MXN,0,0,3540.954166,0,0,0,0,0,0,0,32.59922233,13.06329459,0,0,900.8996958,552.7908581,667.3137634,875.3816746,0,0,1868.562105,0,0,90.50057563,0,0,0,0,0,0,0,0,325.6436896,0
BELDENS_1,17/01/2025,1300,CST.MX,MXN,0,0,3534.250404,0,0,0,0,0,0,0,32.53750523,13.03856307,0,0,899.1941057,551.7443103,667.3137634,873.7243954,0,0,1868.562105,0,0,90.32923925,0,0,0,0,0,0,0,0,325.0271785,0
BELDENS_1,17/01/2025,1400,CST.MX,MXN,0,0,3521.591756,0,0,0,0,0,0,0,32.42096543,12.99186276,0,0,895.9734562,549.7681241,667.3137634,870.5949709,0,0,1868.562105,0,0,90.00570642,0,0,0,0,0,0,0,0,323.8630265,0
BELDENS_1,17/01/2025,1500,CST.MX,MXN,0,0,3448.008239,0,0,0,0,0,0,0,31.74353067,12.72039831,0,0,877.2521271,538.2807414,667.3137634,852.4039243,0,0,1868.562105,0,0,88.12504083,0,0,0,0,0,0,0,0,317.0959217,0
BELDENS_1,17/01/2025,1600,CST.MX,MXN,0,0,3453.241834,0,0,0,0,0,0,0,31.79171292,12.7397061,0,0,878.5836733,539.0977763,667.3137634,853.6977543,0,0,1868.562105,0,0,88.25880233,0,0,0,0,0,0,0,0,317.577229,0
BELDENS_1,17/01/2025,1700,CST.MX,MXN,0,0,3547.631309,0,0,0,0,0,0,0,32.66069436,13.08792792,0,0,902.5985136,553.8332505,667.3137634,877.0323733,0,0,1868.562105,0,0,90.67123169,0,0,0,0,0,0,0,0,326.2577528,0
BELDENS_1,17/01/2025,1800,CST.MX,MXN,0,0,3442.270007,0,0,0,0,0,0,0,31.69070257,12.69922882,0,0,875.7921897,537.3849257,667.3137634,850.9853396,0,0,1868.562105,0,0,87.97838168,0,0,0,0,0,0,0,0,316.5682054,0
BELDENS_1,17/01/2025,1900,CST.MX,MXN,0,0,3419.919218,0,0,0,0,0,0,0,31.48493364,12.61677224,0,0,870.1056379,533.895665,667.3137634,845.4598596,0,0,1868.562105,0,0,87.40713473,0,0,0,0,0,0,0,0,314.5127161,0
BELDENS_1,17/01/2025,2000,CST.MX,MXN,0,0,3370.368195,0,0,0,0,0,0,0,31.02875015,12.43396852,0,0,857.4987248,526.1600799,667.3137634,833.2100379,0,0,1868.562105,0,0,86.14069753,0,0,0,0,0,0,0,0,309.9557586,0
BELDENS_1,17/01/2025,2100,CST.MX,MXN,0,0,3321.879462,0,0,0,0,0,0,0,30.58234647,12.2550838,0,0,845.1620825,518.5903326,667.3137634,821.2228315,0,0,1868.562105,0,0,84.90141058,0,0,0,0,0,0,0,0,305.4964944,0
BELDENS_1,17/01/2025,2200,CST.MX,MXN,0,0,3442.137212,0,0,0,0,0,0,0,31.68948001,12.69873891,0,0,875.7584035,537.3641945,667.3137634,850.9525104,0,0,1868.562105,0,0,87.97498766,0,0,0,0,0,0,0,0,316.5559929,0
BELDENS_1,17/01/2025,2300,CST.MX,MXN,0,0,3371.780305,0,0,0,0,0,0,0,31.04175052,12.43917808,0,0,857.857998,526.3805294,667.3137634,833.5591346,0,0,1868.562105,0,0,86.17678859,0,0,0,0,0,0,0,0,310.0856232,0
BELDENS_1,17/01/2025,2400,CST.MX,MXN,0,0,3494.386333,0,0,0,0,0,0,0,32.1705031,12.89149646,0,0,889.0517744,545.5209893,667.3137634,863.8693461,0,0,1868.562105,0,0,89.31038352,0,0,0,0,0,0,0,0,321.361081,0
BELDENS_1,18/01/2025,100,CST.MX,MXN,0,0,3453.177327,0,0,0,0,0,0,0,31.79111904,12.73946812,0,0,878.5672612,539.0877059,667.3137634,853.6818071,0,0,1868.562105,0,0,88.25715364,0,0,0,0,0,0,0,0,317.5712966,0
BELDENS_1,18/01/2025,200,CST.MX,MXN,0,0,3463.490441,0,0,0,0,0,0,0,31.88606506,12.77751528,0,0,881.1911532,540.6977225,667.3137634,856.2313772,0,0,1868.562105,0,0,88.52073873,0,0,0,0,0,0,0,0,318.5197417,0
BELDENS_1,18/01/2025,300,CST.MX,MXN,0,0,3343.338349,0,0,0,0,0,0,0,30.77990424,12.33424996,0,0,850.621714,521.9403552,667.3137634,826.5278187,0,0,1868.562105,0,0,85.44986209,0,0,0,0,0,0,0,0,307.46996,0
BELDENS_1,18/01/2025,400,CST.MX,MXN,0,0,3348.801945,0,0,0,0,0,0,0,30.83020395,12.35440627,0,0,852.0117776,522.7932964,667.3137634,827.8785087,0,0,1868.562105,0,0,85.589502,0,0,0,0,0,0,0,0,307.9724193,0
BELDENS_1,18/01/2025,500,CST.MX,MXN,0,0,3389.888832,0,0,0,0,0,0,0,31.20846374,12.50598409,0,0,862.4652211,529.2075155,667.3137634,838.035858,0,0,1868.562105,0,0,86.63961075,0,0,0,0,0,0,0,0,311.750973,0
BELDENS_1,18/01/2025,600,CST.MX,MXN,0,0,3412.684052,0,0,0,0,0,0,0,31.41832425,12.59008026,0,0,868.2648464,532.7661578,667.3137634,843.6712086,0,0,1868.562105,0,0,87.22221659,0,0,0,0,0,0,0,0,313.8473344,0
BELDENS_1,18/01/2025,700,CST.MX,MXN,0,0,3273.270093,0,0,0,0,0,0,0,30.13483217,12.07575402,0,0,832.7947478,511.0017524,667.3137634,809.205802,0,0,1868.562105,0,0,83.65904041,0,0,0,0,0,0,0,0,301.026136,0
